Strike,CE LTP,CE OI,CE Volume,CE IV,CE Delta,CE Gamma,CE Vega,PE LTP,PE OI,PE Volume,PE IV,PE Delta,PE Gamma,PE Vega,timestamp,Max Pain
14275,113.55,24000,40680,13.562011003509566,0.37739,0.00086,12.3537,284.35,1200,720,15.6042226551761,-0.60528,0.00076,12.51687,2026-01-08 08:31,40237
14300,101.15,313440,1168920,13.26704172699732,0.35309,0.00086,12.08152,290.0,33120,54000,14.793615486941025,-0.63109,0.00078,12.26454,2026-01-08 08:31,48482
14325,91.5,12480,63120,13.14754592174948,0.33065,0.00085,11.78426,1039.55,0,0,71.95772901285225,-0.49983,0.00017,12.97123,2026-01-08 08:31,59565
14350,334.05,120,0,33.3015917586675,0.43523,0.00036,12.79989,336.9,840,240,15.967150433078311,-0.65616,0.00071,11.96437,2026-01-08 08:31,68583
14375,283.25,0,0,30.090373768529343,0.41554,0.0004,12.67946,415.0,1080,0,21.052890132788537,-0.6294,0.00055,12.28271,2026-01-08 08:31,77466
14400,68.0,517680,1071360,12.972946533715593,0.26816,0.00078,10.71376,353.15,2640,1440,14.384479400315492,-0.71042,0.00073,11.12217,2026-01-08 08:31,86330
14425,60.95,14640,38880,12.88998311261054,0.24802,0.00076,10.28861,1110.45,0,0,73.0217483432921,-0.51529,0.00017,12.96171,2026-01-08 08:31,99968
14450,55.65,22560,87480,12.931922431278975,0.23077,0.00072,9.89139,1128.5,0,0,73.29385414623535,-0.51905,0.00017,12.95645,2026-01-08 08:31,110304
14475,256.7,0,0,30.916719001566197,0.38108,0.00038,12.3906,1146.7,0,0,73.57016436469176,-0.52277,0.00017,12.9501,2026-01-08 08:31,120732
14500,43.8,846960,1893600,12.748164020577782,0.19367,0.00066,8.92709,433.0,17760,14520,14.868370348038725,-0.76933,0.00063,9.88898,2026-01-08 08:31,131035
12750,1057.3,0,0,0.0,0.0,0.0,0.0,3.75,2640,0,20.787823036516876,-0.01537,6e-05,1.25637,2026-01-08 09:19,528035
12775,1040.2,0,0,0.0,0.0,0.0,0.0,3.8,720,720,20.369032893250914,-0.01586,6e-05,1.28908,2026-01-08 09:19,509107
12800,1023.25,0,0,0.0,0.0,0.0,0.0,3.8,278760,12720,20.04499009792695,-0.01609,6e-05,1.30528,2026-01-08 09:19,490182
12825,1006.45,0,0,0.0,0.0,0.0,0.0,8.25,480,0,22.379632750287744,-0.02891,9e-05,2.14416,2026-01-08 09:19,471849
12850,989.8,0,0,0.0,0.0,0.0,0.0,4.3,12840,13200,19.710169625588662,-0.01824,7e-05,1.4529,2026-01-08 09:19,453622
12875,973.3,0,0,0.0,0.0,0.0,0.0,4.85,11280,8640,19.70516232094654,-0.02031,8e-05,1.59143,2026-01-08 09:19,435422
12900,957.0,0,0,0.0,0.0,0.0,0.0,5.4,97920,1560,19.674616464170207,-0.02236,8e-05,1.72681,2026-01-08 09:19,417250
12925,940.85,0,0,0.0,0.0,0.0,0.0,6.65,120,0,20.115979612446324,-0.02632,9e-05,1.9823,2026-01-08 09:19,399276
12950,924.85,0,0,0.0,0.0,0.0,0.0,7.15,1920,0,19.991833440843763,-0.0282,0.0001,2.10026,2026-01-08 09:19,381355
12975,909.0,0,0,0.0,0.0,0.0,0.0,6.45,960,720,19.150264234885697,-0.0268,0.0001,2.01015,2026-01-08 09:19,363437
13000,1111.15,46200,0,0.0,0.0,0.0,0.0,7.55,519240,8280,19.324933525878453,-0.03053,0.00011,2.24012,2026-01-08 09:19,345523
13025,877.8,0,0,0.0,0.0,0.0,0.0,7.6,1920,0,19.07966955189733,-0.03102,0.00011,2.27289,2026-01-08 09:19,333764
13050,862.45,0,0,0.0,0.0,0.0,0.0,8.2,3960,0,18.817075617291128,-0.0336,0.00012,2.42469,2026-01-08 09:19,317267
13075,847.3,0,0,0.0,0.0,0.0,0.0,9.45,1560,0,19.070044112049064,-0.03754,0.00013,2.6586,2026-01-08 09:19,300778
13100,832.25,0,0,0.0,0.0,0.0,0.0,9.85,341040,7200,18.757711741370127,-0.03952,0.00014,2.7698,2026-01-08 09:19,284295
13125,817.4,0,0,0.0,0.0,0.0,0.0,10.0,10560,0,18.494370128964032,-0.04051,0.00014,2.8288,2026-01-08 09:19,268330
13150,802.75,0,0,0.0,0.0,0.0,0.0,11.0,7320,0,18.292281341144758,-0.04447,0.00016,3.04664,2026-01-08 09:19,252717
13175,788.2,0,0,0.0,0.0,0.0,0.0,11.3,4080,0,17.961648587869103,-0.04626,0.00017,3.14425,2026-01-08 09:19,237124
13200,821.5,1200,0,0.0,0.0,0.0,0.0,13.15,381840,12120,18.18450632014731,-0.05213,0.00018,3.46012,2026-01-08 09:19,221545
13225,759.7,0,0,0.0,0.0,0.0,0.0,14.6,2520,0,18.299652121573246,-0.05665,0.00019,3.69974,2026-01-08 09:19,206525
13250,745.7,0,0,0.0,0.0,0.0,0.0,15.05,85800,120,17.860669940224046,-0.05945,0.0002,3.83743,2026-01-08 09:19,191911
13275,731.85,0,0,0.0,0.0,0.0,0.0,14.75,4800,0,17.508649819196744,-0.05938,0.00021,3.83927,2026-01-08 09:19,177386
13300,820.0,2400,0,19.914222385618167,0.90003,0.00027,5.68364,18.0,392520,28800,17.753402843859767,-0.06957,0.00023,4.33686,2026-01-08 09:19,162995
13325,704.65,0,0,0.0,0.0,0.0,0.0,19.6,4080,480,17.70344225565318,-0.07494,0.00025,4.59157,2026-01-08 09:19,149089
13350,691.3,0,0,0.0,0.0,0.0,0.0,19.2,52080,0,17.123602289429428,-0.07579,0.00026,4.63038,2026-01-08 09:19,135695
13375,678.15,0,0,0.0,0.0,0.0,0.0,21.2,4680,0,16.986765999795892,-0.08298,0.00028,4.95673,2026-01-08 09:19,122339
13400,732.25,4440,0,15.132897252670555,0.93555,0.00026,4.08853,24.9,433560,6840,17.38358510503293,-0.09304,0.0003,5.40098,2026-01-08 09:19,109085
13425,652.3,0,0,0.0,0.0,0.0,0.0,25.2,1800,120,16.745863268169547,-0.09706,0.00032,5.56696,2026-01-08 09:19,96181
13450,480.0,1080,0,0.0,0.0,0.0,0.0,29.3,21720,600,17.196441482896958,-0.10746,0.00033,5.99955,2026-01-08 09:19,84031
13475,627.1,0,0,0.0,0.0,0.0,0.0,532.2,0,0,64.55156518028132,-0.34751,0.00018,12.00318,2026-01-08 09:19,71932
13500,636.85,87000,0,13.330588840918198,0.93179,0.0003,4.27352,34.1,612960,18840,16.975047429330616,-0.12303,0.00037,6.60546,2026-01-08 09:19,59844
13525,631.35,240,0,16.18214126002414,0.88218,0.00038,6.41589,36.7,5520,120,16.717012732795197,-0.13234,0.0004,6.94547,2026-01-08 09:19,52956
13550,374.75,1440,0,0.0,0.0,0.0,0.0,39.55,31200,480,16.770037599600137,-0.14017,0.00041,7.22822,2026-01-08 09:19,42627
13575,552.45,2400,120,11.931224550196118,0.9242,0.00037,4.6302,43.05,8040,480,16.700360635160795,-0.1506,0.00043,7.58519,2026-01-08 09:19,32316
13600,552.0,35880,0,14.226310784103594,0.8796,0.00043,6.51055,46.9,588480,17040,16.685160598242234,-0.1614,0.00045,7.93964,2026-01-08 09:19,22198
13625,546.0,3360,0,16.115311524483477,0.83965,0.00047,7.91687,50.7,15480,360,16.690985970327272,-0.17162,0.00047,8.26313,2026-01-08 09:19,12764
13650,523.9,10440,0,16.096926153141325,0.82693,0.00049,8.31128,52.3,31680,0,16.44170697284948,-0.17797,0.00049,8.45961,2026-01-08 09:19,4261
13675,503.8,3480,0,17.489251464323367,0.78735,0.00051,9.41654,61.0,12960,480,16.66806444316803,-0.19873,0.00052,9.04928,2026-01-08 09:19,-3860
13700,445.0,171600,960,13.113269491154314,0.83881,0.00057,7.92934,64.85,851280,46680,16.523956137050625,-0.20984,0.00054,9.34744,2026-01-08 09:19,-12225
13725,440.3,9240,0,13.3805508146505,0.82875,0.00059,8.25549,63.2,23880,0,15.203781850033039,-0.2199,0.0006,9.58921,2026-01-08 09:19,-16014
13750,429.2,18240,0,14.244652425161645,0.79996,0.0006,9.0972,74.1,63360,720,16.268504158096086,-0.23534,0.00058,9.97902,2026-01-08 09:19,-21579
13775,421.75,9120,0,15.47732187727206,0.76622,0.00061,9.95586,81.6,17520,480,16.369788673328483,-0.25198,0.0006,10.3542,2026-01-08 09:19,-26883
13800,368.5,289800,1680,12.656561621586537,0.78769,0.00071,9.41303,87.0,571080,19080,16.263272692426884,-0.26574,0.00062,10.64315,2026-01-08 09:19,-32193
13825,365.8,6600,0,14.121952778052584,0.7479,0.0007,10.36042,90.65,18840,1680,16.030752686140108,-0.27697,0.00064,10.86782,2026-01-08 09:19,-29880
13850,354.6,25560,0,14.432310625210837,0.72925,0.00071,10.75115,101.0,42480,4680,16.20507222533038,-0.29761,0.00066,11.24105,2026-01-08 09:19,-33145
13875,327.0,11280,0,14.529734835819017,0.69835,0.00074,11.30505,108.45,18960,240,16.152584428624248,-0.31423,0.00068,11.51484,2026-01-08 09:19,-35833
13900,297.0,185160,1920,12.939191937042358,0.70426,0.00082,11.20884,115.75,340920,36480,16.072390472178697,-0.33058,0.00069,11.75923,2026-01-08 09:19,-38759
13925,297.0,13320,0,13.906963892551577,0.67878,0.00079,11.63013,123.8,27240,1080,16.038954179497246,-0.34735,0.00071,11.98611,2026-01-08 09:19,-38980
13950,264.35,38880,600,12.969720130441676,0.66175,0.00087,11.86647,133.1,54240,12480,16.052618067207074,-0.36534,0.00072,12.2013,2026-01-08 09:19,-40594
13975,252.4,9120,480,13.530108827520884,0.63065,0.00086,12.24157,141.45,37080,3120,15.899794467181676,-0.3838,0.00074,12.39192,2026-01-08 09:19,-41728
14000,232.0,817440,57960,12.962839269963014,0.61565,0.00091,12.39638,152.0,838560,90480,15.917679484777517,-0.40297,0.00075,12.55934,2026-01-08 09:19,-43347
14025,219.8,19200,8880,12.996701610192646,0.59576,0.00092,12.57264,163.85,41880,7560,16.028458148978103,-0.42198,0.00075,12.69617,2026-01-08 09:19,-34313
14050,203.6,314640,23760,13.001683638321776,0.56931,0.00093,12.7483,173.5,207360,33960,15.902113713097663,-0.44084,0.00076,12.80152,2026-01-08 09:19,-31609
14075,191.3,27840,1800,13.078643139383672,0.54622,0.00093,12.85806,183.85,15480,4200,15.91823361549445,-0.45763,0.00077,12.8741,2026-01-08 09:19,-24528
14100,176.8,511560,86160,12.982984912819036,0.52249,0.00095,12.92355,196.65,208920,42960,15.86702088212791,-0.47918,0.00077,12.92649,2026-01-08 09:19,-19898
14125,179.35,22080,0,13.868628579543174,0.50592,0.00089,12.95001,205.95,9000,1080,15.785002666848838,-0.49513,0.00078,12.94755,2026-01-08 09:19,-8780
14150,151.7,24000,16800,12.914853930484085,0.47525,0.00095,12.91919,221.15,15960,5400,15.804417123559272,-0.5175,0.00078,12.93203,2026-01-08 09:19,-2308
14175,141.25,10680,7440,12.823617262186831,0.45542,0.00095,12.86737,222.95,5520,0,14.53867052607081,-0.54827,0.00084,12.84276,2026-01-08 09:19,4062
14200,129.45,424680,77640,12.886010489430424,0.42828,0.00094,12.73436,248.85,98280,1920,15.809453871701818,-0.55615,0.00077,12.81571,2026-01-08 09:19,10491
14225,121.0,8760,360,12.98099739204005,0.40696,0.00092,12.59161,260.45,2760,240,15.391027527667841,-0.58085,0.00078,12.67401,2026-01-08 09:19,21250
14250,110.3,25920,4800,12.756436216357713,0.38616,0.00092,12.41843,275.0,1560,120,15.412825863722073,-0.59891,0.00077,12.54208,2026-01-08 09:19,29022
14275,99.85,23640,480,12.84993738924538,0.35832,0.0009,12.11796,284.35,1200,0,14.660719655651015,-0.62836,0.0008,12.26196,2026-01-08 09:19,37070
14300,90.2,316560,23280,12.6683731881558,0.33649,0.00089,11.84183,308.95,34200,4200,15.801277199305968,-0.63033,0.00074,12.24744,2026-01-08 09:19,45140
14325,83.5,13080,3000,12.699621566513319,0.31757,0.00086,11.5688,1039.55,0,0,72.00419910289517,-0.49986,0.00017,12.96201,2026-01-08 09:19,55683
14350,334.05,120,0,33.32872896956864,0.4352,0.00036,12.79064,336.9,840,0,15.972427725265359,-0.65629,0.00071,11.95407,2026-01-08 09:19,64570
14375,283.25,0,0,30.11512293474165,0.41551,0.0004,12.67023,415.0,1080,0,21.062129129112247,-0.6295,0.00055,12.27292,2026-01-08 09:19,73326
14400,60.4,519240,29880,12.545663243753635,0.25176,0.00078,10.34904,375.0,2640,240,15.63422568156212,-0.7022,0.00068,11.24386,2026-01-08 09:19,82063
14425,54.5,14520,600,12.484133823295823,0.23359,0.00076,9.93913,1110.45,0,0,73.0688028907769,-0.51531,0.00017,12.95247,2026-01-08 09:19,95188
14450,48.9,22440,4920,12.490712827441449,0.21476,0.00072,9.47478,1128.5,0,0,73.3410586343943,-0.51907,0.00017,12.9472,2026-01-08 09:19,105390
14475,256.7,0,0,30.94185269497764,0.38106,0.00038,12.38153,1146.7,0,0,73.61752159877454,-0.52279,0.00017,12.94085,2026-01-08 09:19,115680
14500,39.1,846000,28440,12.449158474644156,0.18066,0.00065,8.53402,457.9,32040,18480,16.50948930581351,-0.75228,0.00059,10.26034,2026-01-08 09:19,125859
12750,1057.3,0,0,0.0,0.0,0.0,0.0,3.75,2640,0,20.787818525494465,-0.01537,6e-05,1.25637,2026-01-08 09:25,535563
12775,1040.2,0,0,0.0,0.0,0.0,0.0,3.8,720,720,20.369032892614932,-0.01586,6e-05,1.28908,2026-01-08 09:25,516545
12800,1023.25,0,0,0.0,0.0,0.0,0.0,4.45,276480,13200,20.339713706276715,-0.0183,7e-05,1.45512,2026-01-08 09:25,497528
12825,1006.45,0,0,0.0,0.0,0.0,0.0,8.25,480,0,22.379627906524007,-0.02891,9e-05,2.14416,2026-01-08 09:25,479081
12850,989.8,0,0,0.0,0.0,0.0,0.0,4.3,12840,13200,19.71016962456745,-0.01824,7e-05,1.4529,2026-01-08 09:25,460757
12875,973.3,0,0,0.0,0.0,0.0,0.0,4.15,11280,11280,19.226406301226902,-0.01808,7e-05,1.44155,2026-01-08 09:25,442460
12900,957.0,0,0,0.0,0.0,0.0,0.0,5.5,96960,3600,19.506703647027773,-0.02293,9e-05,1.76139,2026-01-08 09:25,424192
12925,940.85,0,0,0.0,0.0,0.0,0.0,6.65,120,0,20.11597529970708,-0.02632,9e-05,1.9823,2026-01-08 09:25,406118
12950,924.85,0,0,0.0,0.0,0.0,0.0,7.15,1920,0,19.99182916256993,-0.0282,0.0001,2.10026,2026-01-08 09:25,388098
12975,909.0,0,0,0.0,0.0,0.0,0.0,6.45,960,720,19.15026423422915,-0.0268,0.0001,2.01015,2026-01-08 09:25,370081
13000,1080.05,46200,120,0.0,0.0,0.0,0.0,7.65,516120,26400,19.103141813074586,-0.03124,0.00011,2.27997,2026-01-08 09:25,352067
13025,877.8,0,0,0.0,0.0,0.0,0.0,7.6,1920,0,19.07966549862814,-0.03102,0.00011,2.27289,2026-01-08 09:25,340055
13050,862.45,0,0,0.0,0.0,0.0,0.0,8.2,3960,0,18.817075616632476,-0.0336,0.00012,2.42469,2026-01-08 09:25,323451
13075,847.3,0,0,0.0,0.0,0.0,0.0,9.15,1560,600,18.485769969911523,-0.03762,0.00014,2.65498,2026-01-08 09:25,306855
13100,832.25,0,0,0.0,0.0,0.0,0.0,10.15,337920,11280,18.539729188807925,-0.04105,0.00015,2.85131,2026-01-08 09:25,290265
13125,817.4,0,0,0.0,0.0,0.0,0.0,10.75,10560,4560,18.396982123502486,-0.04342,0.00015,2.98503,2026-01-08 09:25,274178
13150,802.75,0,0,0.0,0.0,0.0,0.0,11.0,7320,0,18.292281340348932,-0.04447,0.00016,3.04664,2026-01-08 09:25,258449
13175,788.2,0,0,0.0,0.0,0.0,0.0,11.3,4080,0,17.961648586695887,-0.04626,0.00017,3.14425,2026-01-08 09:25,242741
13200,821.5,1200,0,0.0,0.0,0.0,0.0,13.65,381960,17760,18.090053815411057,-0.05413,0.00019,3.56051,2026-01-08 09:25,227048
13225,759.7,0,0,0.0,0.0,0.0,0.0,14.6,2520,0,18.29964831395501,-0.05665,0.00019,3.69974,2026-01-08 09:25,211894
13250,745.7,0,0,0.0,0.0,0.0,0.0,15.45,85800,1800,17.826808393556245,-0.06093,0.00021,3.90936,2026-01-08 09:25,197165
13275,731.85,0,0,0.0,0.0,0.0,0.0,14.75,4800,0,17.508646205295538,-0.05938,0.00021,3.83927,2026-01-08 09:25,182522
13300,820.0,2400,0,19.914222392172405,0.90003,0.00027,5.68364,18.25,392040,39240,17.55853931502785,-0.07114,0.00024,4.40616,2026-01-08 09:25,168016
13325,704.65,0,0,0.0,0.0,0.0,0.0,18.25,4320,1200,17.472237453877536,-0.07134,0.00024,4.42297,2026-01-08 09:25,153986
13350,691.3,0,0,0.0,0.0,0.0,0.0,20.75,52080,360,17.313592078749934,-0.0802,0.00027,4.82981,2026-01-08 09:25,140476
13375,678.15,0,0,0.0,0.0,0.0,0.0,21.2,4680,0,16.986765999222385,-0.08298,0.00028,4.95673,2026-01-08 09:25,126997
13400,732.25,4440,0,15.132897250682865,0.93555,0.00026,4.08853,26.65,435360,16200,17.279499369098165,-0.09909,0.00031,5.64691,2026-01-08 09:25,113627
13425,652.3,0,0,0.0,0.0,0.0,0.0,25.2,1800,120,16.7458632676023,-0.09706,0.00032,5.56696,2026-01-08 09:25,100532
13450,480.0,1080,0,0.0,0.0,0.0,0.0,29.4,21840,840,17.052638479078595,-0.10858,0.00034,6.0405,2026-01-08 09:25,88272
13475,627.1,0,0,0.0,0.0,0.0,0.0,532.2,0,0,64.55155092341015,-0.34751,0.00018,12.00318,2026-01-08 09:25,76061
13500,600.1,87000,120,10.195923714057145,0.96822,0.00022,2.3123,36.6,613200,66000,16.866805055935416,-0.13123,0.00039,6.89537,2026-01-08 09:25,63863
13525,631.35,240,0,16.182132716665038,0.88218,0.00038,6.41589,36.7,5520,120,16.71701273213971,-0.13234,0.0004,6.94547,2026-01-08 09:25,56392
13550,374.75,1440,0,0.0,0.0,0.0,0.0,40.25,31320,1800,16.69221680606865,-0.1428,0.00042,7.31446,2026-01-08 09:25,45953
13575,552.45,2400,120,11.931224548677443,0.9242,0.00037,4.6302,45.0,7920,960,16.510068596819472,-0.15772,0.00045,7.80709,2026-01-08 09:25,35530
13600,552.0,35880,0,14.22631078257929,0.8796,0.00043,6.51055,50.4,588720,36720,16.585833533037025,-0.17199,0.00047,8.25607,2026-01-08 09:25,25301
13625,546.0,3360,0,16.115304049554194,0.83965,0.00047,7.91687,52.5,15720,1320,16.53029463543984,-0.17799,0.00049,8.44491,2026-01-08 09:25,15550
13650,523.9,10440,0,16.09692615154242,0.82693,0.00049,8.31128,54.45,31680,240,16.31847659293545,-0.18502,0.0005,8.65578,2026-01-08 09:25,6934
13675,503.8,3480,0,17.489251463168326,0.78735,0.00051,9.41654,60.2,13080,1680,16.398701320358718,-0.19937,0.00053,9.06033,2026-01-08 09:25,-1301
13700,450.0,171840,1560,12.116768786485274,0.86561,0.00055,7.02624,69.75,859320,86760,16.460431614634043,-0.22297,0.00056,9.663,2026-01-08 09:25,-9774
13725,440.3,9240,0,13.38055081307651,0.82875,0.00059,8.25549,63.2,23880,0,15.203781831264331,-0.2199,0.0006,9.58921,2026-01-08 09:25,-14027
13750,429.2,18240,0,14.244645990955544,0.79996,0.0006,9.0972,79.9,64320,2640,16.220767452287966,-0.25013,0.00061,10.29367,2026-01-08 09:25,-19681
13775,421.75,9120,0,15.477315530072207,0.76622,0.00061,9.95586,86.1,17760,1920,16.19318331700543,-0.26493,0.00062,10.60626,2026-01-08 09:25,-25114
13800,358.0,289920,2760,13.231513446771837,0.76327,0.00072,9.99716,93.0,577680,45240,16.174863982483142,-0.28083,0.00064,10.91745,2026-01-08 09:25,-30518
13825,365.8,6600,0,14.12195277687632,0.7479,0.0007,10.36042,100.0,17040,2280,16.129445205106123,-0.2969,0.00066,11.20721,2026-01-08 09:25,-28978
13850,354.6,25560,0,14.432310623912153,0.72925,0.00071,10.75115,104.0,43800,6480,16.058886230729442,-0.30638,0.00067,11.37511,2026-01-08 09:25,-32314
13875,327.0,11280,0,14.529734834768822,0.69835,0.00074,11.30505,115.7,19440,1080,16.056338498986104,-0.33119,0.0007,11.74458,2026-01-08 09:25,-35097
13900,286.0,185280,3480,13.416874512989585,0.67871,0.00082,11.60254,123.0,337920,61920,15.931371882577942,-0.34795,0.00072,11.96912,2026-01-08 09:25,-38111
13925,281.0,13320,120,13.190544558151633,0.6778,0.00084,11.63399,128.35,27360,3840,15.87685611398263,-0.35931,0.00073,12.11503,2026-01-08 09:25,-38817
13950,255.0,38880,1440,13.510178290090247,0.63535,0.00086,12.17073,139.0,54120,17160,15.911050365307206,-0.37938,0.00074,12.33023,2026-01-08 09:25,-40542
13975,242.7,9000,1080,13.319583497079336,0.62255,0.00088,12.31484,150.0,36960,8520,15.767309369099467,-0.40252,0.00076,12.53162,2026-01-08 09:25,-41817
14000,223.6,812160,141240,13.481561111135385,0.58999,0.00089,12.58993,160.4,846120,165600,15.751490785236344,-0.42155,0.00077,12.66864,2026-01-08 09:25,-43554
14025,212.25,26520,27480,13.544763416094598,0.57038,0.0009,12.72156,169.75,45600,33120,15.726260448153424,-0.43827,0.00077,12.76718,2026-01-08 09:25,-36220
14050,197.35,314160,48840,13.522112427480199,0.54631,0.0009,12.83429,182.05,209160,65040,15.772699944566407,-0.45809,0.00078,12.85038,2026-01-08 09:25,-33505
14075,183.05,71160,72960,13.518186946939442,0.52152,0.00091,12.90043,193.0,15960,10680,15.589864227100158,-0.47956,0.00079,12.90226,2026-01-08 09:25,-26879
14100,170.3,524400,166080,13.48932078014756,0.49883,0.00091,12.91917,205.95,217440,78720,15.622630403098492,-0.49918,0.00079,12.9192,2026-01-08 09:25,-21432
14125,157.2,19800,5040,13.13164712928248,0.4817,0.00094,12.91207,204.4,8760,1440,15.723218176043407,-0.494,0.00078,12.9476,2026-01-08 09:25,-10673
14150,145.15,22800,29400,13.080309533383844,0.4583,0.00094,12.855,228.75,16200,11640,15.794097274465113,-0.52905,0.00078,12.89539,2026-01-08 09:25,-4163
14175,138.85,11040,10800,13.671017764806018,0.43233,0.00089,12.73294,222.95,5520,0,14.538670525720224,-0.54827,0.00084,12.84276,2026-01-08 09:25,2272
14200,123.9,424080,120000,13.291335919518488,0.40766,0.0009,12.57156,258.0,98880,10920,15.721751112046881,-0.57066,0.00077,12.72267,2026-01-08 09:25,8819
14225,122.95,8520,1440,13.122588121174847,0.40847,0.00091,12.60245,262.45,2760,360,15.423563700934464,-0.58283,0.00078,12.65684,2026-01-08 09:25,19347
14250,105.55,22440,17280,13.093922785141219,0.36819,0.00089,12.21382,275.0,1560,120,15.412825863415748,-0.59891,0.00077,12.54208,2026-01-08 09:25,27231
14275,106.35,23760,1080,13.167162324239692,0.36827,0.00088,12.23624,284.35,1200,0,14.660719655347298,-0.62836,0.0008,12.26196,2026-01-08 09:25,35338
14300,87.0,319800,55560,13.017505161506865,0.3219,0.00085,11.61294,316.0,34080,4440,15.689223615937467,-0.64112,0.00073,12.11334,2026-01-08 09:25,43531
14325,79.65,12600,4080,13.014824572262604,0.30178,0.00083,11.29361,1039.55,0,0,72.00418349937053,-0.49986,0.00017,12.96201,2026-01-08 09:25,54096
14350,334.05,120,0,33.3287198577645,0.4352,0.00036,12.79064,336.9,840,0,15.972425952867317,-0.65629,0.00071,11.95408,2026-01-08 09:25,63088
14375,283.25,0,0,30.115114624792998,0.41551,0.0004,12.67024,415.0,1080,0,21.06212602634319,-0.6295,0.00055,12.27293,2026-01-08 09:25,71957
14400,58.05,495360,116040,12.930504980244933,0.23913,0.00074,10.04717,377.6,2640,360,15.454024107739434,-0.70901,0.00068,11.11799,2026-01-08 09:25,80808
14425,52.0,13920,2880,12.810320321015908,0.22123,0.00072,9.62127,1110.45,0,0,73.06878706615993,-0.51531,0.00017,12.95247,2026-01-08 09:25,93725
14450,51.4,22440,5880,12.944748985962514,0.21733,0.0007,9.53388,1128.5,0,0,73.34104275934254,-0.51907,0.00017,12.9472,2026-01-08 09:25,103974
14475,256.7,0,0,30.941844243116144,0.38106,0.00038,12.38154,1146.7,0,0,73.61750567234229,-0.52279,0.00017,12.94085,2026-01-08 09:25,114321
14500,37.65,851880,55560,12.788288186116695,0.17192,0.00062,8.25502,459.15,40080,27360,16.351426743794484,-0.75675,0.00059,10.15706,2026-01-08 09:25,124553
12750,1057.3,0,0,0.0,0.0,0.0,0.0,3.75,2640,0,20.787818525494465,-0.01537,6e-05,1.25637,2026-01-08 09:33,537063
12775,1040.2,0,0,0.0,0.0,0.0,0.0,3.8,720,720,20.369032892614932,-0.01586,6e-05,1.28908,2026-01-08 09:33,518227
12800,1023.25,0,0,0.0,0.0,0.0,0.0,4.75,273960,27720,19.552674105133633,-0.02019,8e-05,1.57337,2026-01-08 09:33,499394
12825,1006.45,0,0,0.0,0.0,0.0,0.0,8.25,480,0,22.379627906524007,-0.02891,9e-05,2.14416,2026-01-08 09:33,481115
12850,989.8,0,0,0.0,0.0,0.0,0.0,4.3,12840,13200,19.71016962456745,-0.01824,7e-05,1.4529,2026-01-08 09:33,462968
12875,973.3,0,0,0.0,0.0,0.0,0.0,4.15,11280,11280,19.226406301226902,-0.01808,7e-05,1.44155,2026-01-08 09:33,444848
12900,957.0,0,0,0.0,0.0,0.0,0.0,6.35,95760,14040,19.002770502841102,-0.02678,0.0001,1.99514,2026-01-08 09:33,426756
12925,940.85,0,0,0.0,0.0,0.0,0.0,6.65,120,0,20.11597529970708,-0.02632,9e-05,1.9823,2026-01-08 09:33,408848
12950,924.85,0,0,0.0,0.0,0.0,0.0,7.15,1920,0,19.99182916256993,-0.0282,0.0001,2.10026,2026-01-08 09:33,391001
12975,909.0,0,0,0.0,0.0,0.0,0.0,6.45,960,720,19.15026423422915,-0.0268,0.0001,2.01015,2026-01-08 09:33,373157
13000,1069.95,46200,240,0.0,0.0,0.0,0.0,8.65,583560,182280,18.51089715378955,-0.03593,0.00013,2.54472,2026-01-08 09:33,355317
13025,877.8,0,0,0.0,0.0,0.0,0.0,9.5,1920,120,18.646282068657193,-0.0387,0.00014,2.70662,2026-01-08 09:33,343490
13050,862.45,0,0,0.0,0.0,0.0,0.0,8.95,3840,120,18.31945136573834,-0.03728,0.00014,2.62881,2026-01-08 09:33,327228
13075,847.3,0,0,0.0,0.0,0.0,0.0,10.2,960,720,18.538778919878375,-0.0413,0.00015,2.85949,2026-01-08 09:33,310973
13100,832.25,0,0,0.0,0.0,0.0,0.0,12.35,328920,88440,18.195251559083918,-0.04966,0.00017,3.30612,2026-01-08 09:33,294724
13125,817.4,0,0,0.0,0.0,0.0,0.0,12.9,6600,5880,18.150840471005242,-0.05162,0.00018,3.41311,2026-01-08 09:33,278891
13150,802.75,0,0,0.0,0.0,0.0,0.0,12.95,8040,1680,17.803737295967807,-0.05266,0.00019,3.46848,2026-01-08 09:33,263473
13175,788.2,0,0,0.0,0.0,0.0,0.0,11.3,4080,0,17.961648586695887,-0.04626,0.00017,3.14425,2026-01-08 09:33,248073
13200,821.5,1200,0,0.0,0.0,0.0,0.0,17.15,379560,70200,17.794268427880702,-0.06704,0.00023,4.18536,2026-01-08 09:33,232689
13225,759.7,0,0,0.0,0.0,0.0,0.0,16.25,2520,480,17.674232484104937,-0.06428,0.00022,4.0611,2026-01-08 09:33,217709
13250,745.7,0,0,0.0,0.0,0.0,0.0,18.05,85800,2280,17.416232256450044,-0.07124,0.00024,4.39151,2026-01-08 09:33,203283
13275,731.85,0,0,0.0,0.0,0.0,0.0,21.25,4800,600,17.47629495809169,-0.08156,0.00027,4.86374,2026-01-08 09:33,188922
13300,820.0,2400,0,19.914222392172405,0.90003,0.00027,5.68364,24.0,388440,76200,17.467383144556145,-0.09038,0.00029,5.24986,2026-01-08 09:33,174717
